Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
received numerous,5.000000,0.000134,0.001195,4.869353
received residents,4.000000,0.000107,0.000980,2.780342
received greenville,3.000000,0.000080,0.000758,1.811489
received apartments,3.000000,0.000080,0.000758,2.934493
received facebook,3.000000,0.000080,0.000758,2.516758
received multiple,4.000000,0.000107,0.000980,3.655811
received sightings,10.000000,0.000268,0.002203,2.400602
received county,4.000000,0.000107,0.000980,2.161303
received sheriffs,3.000000,0.000080,0.000758,2.579671
received children,3.000000,0.000080,0.000758,1.306706
received letter,5.000000,0.000134,0.001195,3.627640
received property,3.000000,0.000080,0.000758,3.185807
received complaints,12.000000,0.000321,0.002585,4.783411
received lure,3.000000,0.000080,0.000758,2.279086
received several,5.000000,0.000134,0.001195,3.003486
received suspicious,3.000000,0.000080,0.000758,2.796342
received shemwood,3.000000,0.000080,0.000758,4.284420
received wednesday,3.000000,0.000080,0.000758,3.139287
received girl,3.000000,0.000080,0.000758,3.259915
received someone,3.000000,0.000080,0.000758,2.260038
received social,8.000000,0.000214,0.001811,2.907094
received august,4.000000,0.000107,0.000980,3.319339
received scaring,4.000000,0.000107,0.000980,3.809962
received six,3.000000,0.000080,0.000758,4.215427
received threat,3.000000,0.000080,0.000758,2.446140
received threats,9.000000,0.000241,0.002008,2.874595
received complaint,4.000000,0.000107,0.000980,5.131717
received messages,3.000000,0.000080,0.000758,4.525582
numerous clowns,4.000000,0.000107,0.000980,2.383455
numerous calls,5.000000,0.000134,0.001195,5.553022
numerous threats,3.000000,0.000080,0.000758,3.864993
arrested clown,25.000000,0.000670,0.004895,1.893480
arrested people,8.000000,0.000214,0.001811,1.953316
arrested clowns,4.000000,0.000107,0.000980,0.494057
arrested man,6.000000,0.000161,0.001404,3.045552
arrested wearing,4.000000,0.000107,0.000980,2.728641
arrested dressing,4.000000,0.000107,0.000980,3.582131
arrested false,4.000000,0.000107,0.000980,4.078567
arrested dressed,4.000000,0.000107,0.000980,2.263277
arrested police,4.000000,0.000107,0.000980,0.871186
arrested reports,3.000000,0.000080,0.000758,1.367348
arrested chasing,3.000000,0.000080,0.000758,3.790885
arrested high,3.000000,0.000080,0.000758,2.874595
arrested juvenile,3.000000,0.000080,0.000758,4.415040
arrested school,3.000000,0.000080,0.000758,1.621832
arrested couple,3.000000,0.000080,0.000758,4.484033
arrested connection,7.000000,0.000188,0.001609,5.197799
arrested charged,5.000000,0.000134,0.001195,4.137408
arrested allegedly,5.000000,0.000134,0.001195,3.827253
arrested lurking,3.000000,0.000080,0.000758,3.626582
arrested sept,3.000000,0.000080,0.000758,3.987596
arrested threat,6.000000,0.000161,0.001404,3.338900
arrested threatening,4.000000,0.000107,0.000980,3.560624
arrested threats,8.000000,0.000214,0.001811,2.956425
arrested terroristic,3.000000,0.000080,0.000758,4.820505
arrested hiding,3.000000,0.000080,0.000758,4.820505
chasing people,5.000000,0.000134,0.001195,2.605456
chasing clowns,7.000000,0.000188,0.001609,2.175816
chasing complex,3.000000,0.000080,0.000758,3.901427
chasing children,4.000000,0.000107,0.000980,2.916144
juveniles arrested,6.000000,0.000161,0.001404,5.331330
residents clown,7.000000,0.000188,0.001609,0.644045
residents people,4.000000,0.000107,0.000980,1.283700
residents clowns,11.000000,0.000295,0.002396,1.529188
residents person,3.000000,0.000080,0.000758,2.342599
residents reported,6.000000,0.000161,0.001404,2.478475
residents kids,5.000000,0.000134,0.001195,2.805416
residents keep,4.000000,0.000107,0.000980,4.215427
residents dressed,7.000000,0.000188,0.001609,2.846424
residents police,3.000000,0.000080,0.000758,0.607034
residents apartment,9.000000,0.000241,0.002008,3.756596
residents complex,6.000000,0.000161,0.001404,3.495962
residents greenville,12.000000,0.000321,0.002585,3.420927
residents fleetwood,11.000000,0.000295,0.002396,4.420552
residents manor,10.000000,0.000268,0.002203,4.361609
residents apartments,5.000000,0.000134,0.001195,3.668462
residents sc,4.000000,0.000107,0.000980,4.601089
residents carolina,3.000000,0.000080,0.000758,2.135985
residents county,4.000000,0.000107,0.000980,2.384446
residents woods,3.000000,0.000080,0.000758,1.708541
residents children,6.000000,0.000161,0.001404,2.222996
residents seeing,3.000000,0.000080,0.000758,2.829132
residents suspicious,5.000000,0.000134,0.001195,3.530312
residents character,3.000000,0.000080,0.000758,4.011126
residents north,3.000000,0.000080,0.000758,2.752171
residents edge,3.000000,0.000080,0.000758,4.374032
apartment clown,9.000000,0.000241,0.002008,0.837539
apartment people,3.000000,0.000080,0.000758,0.938198
apartment clowns,8.000000,0.000214,0.001811,1.152915
apartment news,3.000000,0.000080,0.000758,2.388320
apartment reported,4.000000,0.000107,0.000980,2.015191
apartment police,5.000000,0.000134,0.001195,1.060040
apartment residents,5.000000,0.000134,0.001195,3.168810
apartment complex,64.000000,0.001714,0.010919,5.805266
apartment greenville,13.000000,0.000348,0.002773,3.443150
apartment fleetwood,4.000000,0.000107,0.000980,3.351131
apartment child,3.000000,0.000080,0.000758,3.137557
apartment carolina,7.000000,0.000188,0.001609,2.925463
apartment complexes,6.000000,0.000161,0.001404,5.990189
apartment areas,4.000000,0.000107,0.000980,3.662911
apartment spartanburg,4.000000,0.000107,0.000980,4.891576
apartment counties,3.000000,0.000080,0.000758,5.479363
apartment woods,5.000000,0.000134,0.001195,2.161547
apartment doors,3.000000,0.000080,0.000758,4.891576
apartment left,3.000000,0.000080,0.000758,4.198429
apartment concerned,3.000000,0.000080,0.000758,4.144362
apartment safety,3.000000,0.000080,0.000758,3.028358
apartment property,3.000000,0.000080,0.000758,3.351131
apartment lure,4.000000,0.000107,0.000980,2.732092
apartment south,7.000000,0.000188,0.001609,3.091912
apartment buildings,3.000000,0.000080,0.000758,5.297041
apartment minutes,3.000000,0.000080,0.000758,4.891576
apartment warned,3.000000,0.000080,0.000758,3.792964
complex clown,11.000000,0.000295,0.002396,1.183041
complex people,3.000000,0.000080,0.000758,1.083029
complex clowns,11.000000,0.000295,0.002396,1.616200
complex called,4.000000,0.000107,0.000980,3.164605
complex reported,4.000000,0.000107,0.000980,2.160022
complex police,7.000000,0.000188,0.001609,1.541344
complex reports,3.000000,0.000080,0.000758,1.477890
complex received,3.000000,0.000080,0.000758,2.579671
complex residents,7.000000,0.000188,0.001609,3.650113
complex greenville,13.000000,0.000348,0.002773,3.587981
complex fleetwood,3.000000,0.000080,0.000758,3.208280
complex child,4.000000,0.000107,0.000980,3.570070
complex carolina,7.000000,0.000188,0.001609,3.070294
complex county,4.000000,0.000107,0.000980,2.471458
complex woods,4.000000,0.000107,0.000980,2.083235
complex reportedly,3.000000,0.000080,0.000758,3.520060
complex children,4.000000,0.000107,0.000980,1.904543
complex letter,4.000000,0.000107,0.000980,3.714651
complex left,3.000000,0.000080,0.000758,4.343260
complex lure,3.000000,0.000080,0.000758,2.589241
complex seeing,4.000000,0.000107,0.000980,3.203826
complex saw,5.000000,0.000134,0.001195,3.290110
complex south,6.000000,0.000161,0.001404,3.082592
complex minutes,3.000000,0.000080,0.000758,5.036407
complex warned,3.000000,0.000080,0.000758,3.937795
greenville clown,14.000000,0.000375,0.002959,0.656021
greenville people,3.000000,0.000080,0.000758,0.314847
greenville clowns,16.000000,0.000429,0.003324,1.222711
greenville person,3.000000,0.000080,0.000758,1.661428
greenville daily,3.000000,0.000080,0.000758,3.133245
greenville reported,7.000000,0.000188,0.001609,1.951455
greenville call,3.000000,0.000080,0.000758,2.161384
greenville dressed,3.000000,0.000080,0.000758,1.317955
greenville police,36.000000,0.000964,0.006697,2.410770
greenville responded,3.000000,0.000080,0.000758,3.064252
greenville report,4.000000,0.000107,0.000980,1.932850
greenville reports,4.000000,0.000107,0.000980,0.997389
greenville received,5.000000,0.000134,0.001195,2.322315
greenville residents,4.000000,0.000107,0.000980,2.322315
greenville apartment,11.000000,0.000295,0.002396,3.276096
greenville complex,6.000000,0.000161,0.001404,2.814791
greenville fleetwood,5.000000,0.000134,0.001195,2.950923
greenville manor,4.000000,0.000107,0.000980,2.764147
greenville law,5.000000,0.000134,0.001195,2.915832
greenville department,16.000000,0.000429,0.003324,3.585549
greenville sc,16.000000,0.000429,0.003324,5.306212
greenville carolina,29.000000,0.000777,0.005563,3.723498
greenville multiple,3.000000,0.000080,0.000758,2.910101
greenville enforcement,4.000000,0.000107,0.000980,2.946469
greenville sightings,6.000000,0.000161,0.001404,1.431749
greenville areas,3.000000,0.000080,0.000758,2.751877
greenville spartanburg,4.000000,0.000107,0.000980,4.268225
greenville counties,3.000000,0.000080,0.000758,4.856011
greenville county,60.000000,0.001607,0.010340,4.411326
greenville deputies,7.000000,0.000188,0.001609,3.185613
greenville sheriffs,28.000000,0.000750,0.005397,4.355236
greenville office,25.000000,0.000670,0.004895,4.216265
greenville open,4.000000,0.000107,0.000980,4.961372
greenville cases,3.000000,0.000080,0.000758,3.064252
greenville initially,3.000000,0.000080,0.000758,4.067554
greenville wooded,3.000000,0.000080,0.000758,2.968942
greenville children,5.000000,0.000134,0.001195,1.359504
greenville situation,6.000000,0.000161,0.001404,3.308449
greenville investigators,3.000000,0.000080,0.000758,3.420927
greenville lure,8.000000,0.000214,0.001811,2.801888
greenville conducting,3.000000,0.000080,0.000758,4.856011
greenville aware,6.000000,0.000161,0.001404,3.757399
greenville seeing,3.000000,0.000080,0.000758,2.147961
greenville resident,5.000000,0.000134,0.001195,3.392756
greenville area,5.000000,0.000134,0.001195,2.124245
greenville increased,4.000000,0.000107,0.000980,3.757399
greenville deputy,3.000000,0.000080,0.000758,2.751877
greenville flood,3.000000,0.000080,0.000758,3.521010
greenville south,27.000000,0.000723,0.005231,3.818487
greenville city,6.000000,0.000161,0.001404,3.329955
greenville chief,5.000000,0.000134,0.001195,3.449914
greenville ken,6.000000,0.000161,0.001404,5.366837
greenville miller,6.000000,0.000161,0.001404,4.386008
greenville co,3.000000,0.000080,0.000758,4.673690
hundred children,3.000000,0.000080,0.000758,4.351228
hundred wilson,3.000000,0.000080,0.000758,7.570104
family clown,4.000000,0.000107,0.000980,1.624874
family friends,3.000000,0.000080,0.000758,5.691333
live house,4.000000,0.000107,0.000980,4.702722
live woods,3.000000,0.000080,0.000758,3.431308
live pond,3.000000,0.000080,0.000758,5.924948
live trail,3.000000,0.000080,0.000758,6.304438
fleetwood clowns,3.000000,0.000080,0.000758,0.635370
fleetwood reported,3.000000,0.000080,0.000758,2.190793
fleetwood apartment,7.000000,0.000188,0.001609,3.910747
fleetwood complex,6.000000,0.000161,0.001404,3.901427
fleetwood greenville,10.000000,0.000268,0.002203,3.644071
fleetwood manor,53.000000,0.001420,0.009310,6.434781
fleetwood apartments,31.000000,0.000830,0.005891,5.898476
fleetwood county,4.000000,0.000107,0.000980,2.789912
fleetwood letter,4.000000,0.000107,0.000980,4.033105
fleetwood safety,8.000000,0.000214,0.001811,4.472472
fleetwood drive,4.000000,0.000107,0.000980,5.354861
fleetwood property,3.000000,0.000080,0.000758,3.814416
fleetwood letterhead,3.000000,0.000080,0.000758,6.453473
fleetwood reminds,3.000000,0.000080,0.000758,6.165791
fleetwood public,3.000000,0.000080,0.000758,3.041226
fleetwood sic,9.000000,0.000241,0.002008,5.431822
fleetwood childrens,8.000000,0.000214,0.001811,5.165619
fleetwood son,4.000000,0.000107,0.000980,4.313407
fleetwood seeing,3.000000,0.000080,0.000758,3.234597
manor clown,3.000000,0.000080,0.000758,0.238579
manor clowns,3.000000,0.000080,0.000758,0.671738
manor reported,3.000000,0.000080,0.000758,2.227161
manor apartment,9.000000,0.000241,0.002008,4.198429
manor complex,6.000000,0.000161,0.001404,3.937795
manor greenville,10.000000,0.000268,0.002203,3.680438
manor apartments,32.000000,0.000857,0.006054,5.966593
manor county,4.000000,0.000107,0.000980,2.826279
manor children,3.000000,0.000080,0.000758,1.971682
manor letter,5.000000,0.000134,0.001195,4.292616
manor safety,8.000000,0.000214,0.001811,4.508839
manor letterhead,3.000000,0.000080,0.000758,6.489841
manor reminds,3.000000,0.000080,0.000758,6.202159
manor public,3.000000,0.000080,0.000758,3.077594
manor sic,9.000000,0.000241,0.002008,5.468190
manor childrens,8.000000,0.000214,0.001811,5.201987
manor priority,8.000000,0.000214,0.001811,6.084376
manor son,4.000000,0.000107,0.000980,4.349775
manor seeing,3.000000,0.000080,0.000758,3.270965
manor basketball,3.000000,0.000080,0.000758,5.796694
manor south,3.000000,0.000080,0.000758,2.744266
apartments clown,3.000000,0.000080,0.000758,0.238579
apartments greenville,10.000000,0.000268,0.002203,3.680438
apartments fleetwood,3.000000,0.000080,0.000758,3.563101
apartments sightings,4.000000,0.000107,0.000980,2.149287
apartments children,7.000000,0.000188,0.001609,2.818980
apartments letter,6.000000,0.000161,0.001404,4.474938
apartments safety,8.000000,0.000214,0.001811,4.508839
apartments letterhead,3.000000,0.000080,0.000758,6.489841
apartments reminds,3.000000,0.000080,0.000758,6.202159
apartments public,3.000000,0.000080,0.000758,3.077594
apartments alone,3.000000,0.000080,0.000758,4.187256
apartments sic,7.000000,0.000188,0.001609,5.216875
apartments childrens,8.000000,0.000214,0.001811,5.201987
apartments priority,8.000000,0.000214,0.001811,6.084376
apartments safe,3.000000,0.000080,0.000758,4.187256
apartments turn,3.000000,0.000080,0.000758,5.190558
apartments harmless,3.000000,0.000080,0.000758,4.880403
hes clown,4.000000,0.000107,0.000980,1.807195
past creepy,3.000000,0.000080,0.000758,2.625609
past weeks,3.000000,0.000080,0.000758,4.785093
past week,7.000000,0.000188,0.001609,4.674551
past months,5.000000,0.000134,0.001195,5.008236
four clowns,6.000000,0.000161,0.001404,2.058032
four black,3.000000,0.000080,0.000758,4.431453
four reports,3.000000,0.000080,0.000758,2.525858
four balloons,3.000000,0.000080,0.000758,5.796694
months clown,3.000000,0.000080,0.000758,0.443374
months people,5.000000,0.000134,0.001195,2.153470
months clowns,4.000000,0.000107,0.000980,1.164215
ive clown,3.000000,0.000080,0.000758,2.281653
talked clowns,4.000000,0.000107,0.000980,3.156645
management clown,3.000000,0.000080,0.000758,1.924978
management person,3.000000,0.000080,0.000758,4.470831
management dressed,3.000000,0.000080,0.000758,4.127358
management received,3.000000,0.000080,0.000758,4.620892
management greenville,3.000000,0.000080,0.000758,4.162864
management law,3.000000,0.000080,0.000758,5.214409
management county,3.000000,0.000080,0.000758,4.224996
management letter,3.000000,0.000080,0.000758,5.468190
management complaints,3.000000,0.000080,0.000758,5.748492
management indicates,3.000000,0.000080,0.000758,7.665414
nobody clown,3.000000,0.000080,0.000758,2.030339
nobody knows,4.000000,0.000107,0.000980,7.470670
daughter home,4.000000,0.000107,0.000980,5.189296
usually children,3.000000,0.000080,0.000758,3.881225
child clown,7.000000,0.000188,0.001609,1.123618
child clowns,3.000000,0.000080,0.000758,0.709478
child man,3.000000,0.000080,0.000758,2.855509
child something,4.000000,0.000107,0.000980,3.853433
child night,11.000000,0.000295,0.002396,4.180544
child see,4.000000,0.000107,0.000980,3.519426
child dressed,4.000000,0.000107,0.000980,2.766381
child police,4.000000,0.000107,0.000980,1.374290
child arnold,5.000000,0.000134,0.001195,5.045977
child walking,13.000000,0.000348,0.002773,5.103546
child wooded,12.000000,0.000321,0.002585,5.515980
child alone,13.000000,0.000348,0.002773,5.691333
child roads,12.000000,0.000321,0.002585,6.239899
child seeing,7.000000,0.000188,0.001609,4.156003
child saw,3.000000,0.000080,0.000758,3.171846
child home,3.000000,0.000080,0.000758,3.515320
child knew,4.000000,0.000107,0.000980,5.348926
donna people,3.000000,0.000080,0.000758,2.291340
donna clowns,8.000000,0.000214,0.001811,2.506057
donna theres,5.000000,0.000134,0.001195,4.875231
donna received,3.000000,0.000080,0.000758,3.787983
donna complex,3.000000,0.000080,0.000758,4.098138
donna arnold,15.000000,0.000402,0.003142,6.960338
