Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
clown threats,48.000000,0.001228,0.008232,1.333685
clown states,29.000000,0.000742,0.005347,1.850140
clown epidemic,6.000000,0.000154,0.001348,1.629149
clown sweeping,10.000000,0.000256,0.002116,2.273506
clown southern,4.000000,0.000102,0.000940,2.386835
clown kidnap,6.000000,0.000154,0.001348,2.204513
clown pair,3.000000,0.000077,0.000727,1.511366
clown sheriff,3.000000,0.000077,0.000727,1.223684
clown alabama,3.000000,0.000077,0.000727,0.045029
clown possible,4.000000,0.000102,0.000940,1.511366
clown jail,3.000000,0.000077,0.000727,1.629149
clown often,12.000000,0.000307,0.002484,2.204513
clown almost,4.000000,0.000102,0.000940,1.598377
clown always,6.000000,0.000154,0.001348,1.457299
clown throughout,4.000000,0.000102,0.000940,1.916831
clown nation,18.000000,0.000461,0.003539,2.034614
clown departments,3.000000,0.000077,0.000727,1.762680
clown florida,4.000000,0.000102,0.000940,0.860778
clown hit,10.000000,0.000256,0.002116,1.777069
clown taken,6.000000,0.000154,0.001348,0.936002
clown theory,5.000000,0.000128,0.001147,2.273506
clown company,3.000000,0.000077,0.000727,1.223684
clown create,4.000000,0.000102,0.000940,2.050363
clown hysteria,48.000000,0.001228,0.008232,2.111731
clown rumors,6.000000,0.000154,0.001348,1.223684
clown supposedly,5.000000,0.000128,0.001147,2.139975
clown highway,3.000000,0.000077,0.000727,1.762680
clown violence,9.000000,0.000230,0.001929,1.811471
clown ones,5.000000,0.000128,0.001147,1.821521
clown industry,4.000000,0.000102,0.000940,2.050363
clown store,3.000000,0.000077,0.000727,1.223684
clown teacher,4.000000,0.000102,0.000940,1.693688
clown weekend,4.000000,0.000102,0.000940,1.357215
clown become,8.000000,0.000205,0.001739,1.553926
clown trend,13.000000,0.000333,0.002664,1.709192
clown victims,5.000000,0.000128,0.001147,1.654467
clown shooting,3.000000,0.000077,0.000727,1.223684
clown london,3.000000,0.000077,0.000727,1.629149
clown kentucky,8.000000,0.000205,0.001739,1.288222
clown hill,4.000000,0.000102,0.000940,1.511366
clown rogers,3.000000,0.000077,0.000727,2.609978
clown posting,3.000000,0.000077,0.000727,1.629149
clown suspiciously,4.000000,0.000102,0.000940,2.609978
clown accounts,3.000000,0.000077,0.000727,1.511366
clown craze,19.000000,0.000486,0.003709,1.890856
clown bushes,7.000000,0.000179,0.001545,2.358664
clown pranksters,7.000000,0.000179,0.001545,1.611449
clown result,3.000000,0.000077,0.000727,1.762680
clown targeting,4.000000,0.000102,0.000940,2.050363
clown credible,6.000000,0.000154,0.001348,1.223684
clown pranks,8.000000,0.000205,0.001739,1.470544
clown american,4.000000,0.000102,0.000940,1.288222
clown fears,4.000000,0.000102,0.000940,0.905230
clown percent,6.000000,0.000154,0.001348,1.836788
clown pennsylvania,3.000000,0.000077,0.000727,0.242855
clown yelling,5.000000,0.000128,0.001147,2.273506
clown invasion,4.000000,0.000102,0.000940,2.897660
clown mainstream,3.000000,0.000077,0.000727,1.762680
clown potential,4.000000,0.000102,0.000940,1.693688
clown putting,3.000000,0.000077,0.000727,1.629149
clown threatened,4.000000,0.000102,0.000940,1.163059
clown force,3.000000,0.000077,0.000727,1.762680
clown ostensibly,4.000000,0.000102,0.000940,2.609978
clown entertainer,4.000000,0.000102,0.000940,2.386835
clown township,4.000000,0.000102,0.000940,1.916831
clown word,3.000000,0.000077,0.000727,0.664068
clown squirting,3.000000,0.000077,0.000727,2.322296
clown halloween,21.000000,0.000537,0.004046,1.188593
clown imposters,3.000000,0.000077,0.000727,2.322296
clown criminal,3.000000,0.000077,0.000727,0.764152
clown encounters,10.000000,0.000256,0.002116,2.514668
clown attacking,3.000000,0.000077,0.000727,2.099153
clown prompted,3.000000,0.000077,0.000727,1.406006
clown hoaxes,10.000000,0.000256,0.002116,1.386203
clown happening,3.000000,0.000077,0.000727,1.310695
clown reading,3.000000,0.000077,0.000727,0.341295
clown scheduled,7.000000,0.000179,0.001545,1.990939
clown king,5.000000,0.000128,0.001147,0.268173
clown calm,3.000000,0.000077,0.000727,1.762680
clown hunting,5.000000,0.000128,0.001147,2.139975
clown popping,7.000000,0.000179,0.001545,2.358664
clown inducing,3.000000,0.000077,0.000727,2.322296
clown approaching,3.000000,0.000077,0.000727,1.762680
clown phenomenon,10.000000,0.000256,0.002116,1.357215
clown created,7.000000,0.000179,0.001545,1.783300
clown outfit,3.000000,0.000077,0.000727,2.099153
clown hiding,6.000000,0.000154,0.001348,2.099153
clown jumping,10.000000,0.000256,0.002116,2.427657
clown lake,3.000000,0.000077,0.000727,2.099153
clown robbed,4.000000,0.000102,0.000940,1.916831
clown onto,4.000000,0.000102,0.000940,1.693688
clown campus,19.000000,0.000486,0.003709,1.747755
clown oct,3.000000,0.000077,0.000727,0.412754
clown communities,7.000000,0.000179,0.001545,1.847838
clown explosives,3.000000,0.000077,0.000727,2.609978
clown bank,3.000000,0.000077,0.000727,2.322296
clown freaked,3.000000,0.000077,0.000727,2.322296
clown danger,4.000000,0.000102,0.000940,2.050363
clown continued,3.000000,0.000077,0.000727,1.406006
clown deep,5.000000,0.000128,0.001147,2.022192
clown question,5.000000,0.000128,0.001147,2.022192
clown worried,5.000000,0.000128,0.001147,1.654467
clown october,7.000000,0.000179,0.001545,1.029528
clown towns,4.000000,0.000102,0.000940,2.204513
clown primal,4.000000,0.000102,0.000940,2.609978
clown dread,4.000000,0.000102,0.000940,2.386835
clown experience,3.000000,0.000077,0.000727,1.916831
clown poltergeist,3.000000,0.000077,0.000727,2.322296
clown bed,3.000000,0.000077,0.000727,2.609978
clown novel,5.000000,0.000128,0.001147,1.580359
clown horrifying,3.000000,0.000077,0.000727,2.609978
clown gun,5.000000,0.000128,0.001147,1.821521
clown christensen,3.000000,0.000077,0.000727,1.223684
clown random,3.000000,0.000077,0.000727,2.322296
clown moving,4.000000,0.000102,0.000940,1.916831
clown fellow,3.000000,0.000077,0.000727,1.916831
clown season,3.000000,0.000077,0.000727,1.511366
clown laughing,6.000000,0.000154,0.001348,1.693688
clown terrorize,4.000000,0.000102,0.000940,2.386835
clown response,4.000000,0.000102,0.000940,1.051834
clown threaten,4.000000,0.000102,0.000940,2.386835
clown babylon,4.000000,0.000102,0.000940,1.693688
clown brentwood,4.000000,0.000102,0.000940,1.916831
clown peace,3.000000,0.000077,0.000727,1.511366
clown feeling,4.000000,0.000102,0.000940,1.511366
clown tweeted,3.000000,0.000077,0.000727,1.310695
clown beaver,3.000000,0.000077,0.000727,1.916831
clown rise,3.000000,0.000077,0.000727,1.511366
clown plaguing,3.000000,0.000077,0.000727,2.609978
clown completely,3.000000,0.000077,0.000727,1.916831
clown phobias,6.000000,0.000154,0.001348,2.455828
clown frighten,6.000000,0.000154,0.001348,2.455828
clown em,14.000000,0.000358,0.002842,2.609978
clown kiddies,13.000000,0.000333,0.002664,2.535870
clown prince,3.000000,0.000077,0.000727,2.099153
clown georges,3.000000,0.000077,0.000727,2.099153
clown future,3.000000,0.000077,0.000727,2.322296
clown sidewalk,3.000000,0.000077,0.000727,2.322296
clown mostly,3.000000,0.000077,0.000727,1.406006
clown images,8.000000,0.000205,0.001739,1.916831
clown hysteriamost,7.000000,0.000179,0.001545,2.609978
clown killing,3.000000,0.000077,0.000727,1.629149
clown spokane,4.000000,0.000102,0.000940,1.916831
clown greek,3.000000,0.000077,0.000727,2.099153
clown mass,3.000000,0.000077,0.000727,0.764152
clown zero,3.000000,0.000077,0.000727,2.322296
clown united,6.000000,0.000154,0.001348,1.629149
clown arizona,4.000000,0.000102,0.000940,1.431323
clown star,3.000000,0.000077,0.000727,1.629149
clown peoples,6.000000,0.000154,0.001348,1.629149
clown thousands,3.000000,0.000077,0.000727,1.406006
clown tweeting,3.000000,0.000077,0.000727,2.322296
clown rap,3.000000,0.000077,0.000727,2.322296
clown jokes,3.000000,0.000077,0.000727,1.916831
clown lose,3.000000,0.000077,0.000727,2.322296
clown sales,5.000000,0.000128,0.001147,1.580359
clown whereas,3.000000,0.000077,0.000727,2.609978
clown killed,3.000000,0.000077,0.000727,1.762680
clown explained,3.000000,0.000077,0.000727,1.762680
clown riot,3.000000,0.000077,0.000727,2.609978
clown expressing,4.000000,0.000102,0.000940,2.609978
clown freaks,4.000000,0.000102,0.000940,2.609978
clown projected,5.000000,0.000128,0.001147,2.833122
clown job,3.000000,0.000077,0.000727,1.916831
clown attacks,7.000000,0.000179,0.001545,2.157993
clown performing,3.000000,0.000077,0.000727,1.629149
clown anxiety,3.000000,0.000077,0.000727,0.712858
clown guy,3.000000,0.000077,0.000727,1.916831
clown killers,8.000000,0.000205,0.001739,2.291525
clown event,8.000000,0.000205,0.001739,1.916831
clown nader,3.000000,0.000077,0.000727,1.629149
clown hide,3.000000,0.000077,0.000727,2.322296
clown rubber,3.000000,0.000077,0.000727,1.916831
clown center,3.000000,0.000077,0.000727,1.762680
clown program,3.000000,0.000077,0.000727,2.322296
clown culture,3.000000,0.000077,0.000727,1.762680
clown trickster,3.000000,0.000077,0.000727,2.609978
clown unsubstantiated,3.000000,0.000077,0.000727,1.916831
clown planning,4.000000,0.000102,0.000940,2.204513
clown flynn,3.000000,0.000077,0.000727,1.762680
clown psycho,8.000000,0.000205,0.001739,2.492195
clown hug,7.000000,0.000179,0.001545,2.609978
clown families,5.000000,0.000128,0.001147,2.427657
clown exaggerated,3.000000,0.000077,0.000727,2.099153
clown expert,4.000000,0.000102,0.000940,2.386835
clown rising,3.000000,0.000077,0.000727,2.609978
clown sale,3.000000,0.000077,0.000727,2.099153
clown branded,6.000000,0.000154,0.001348,2.609978
clown irresponsible,6.000000,0.000154,0.001348,2.609978
association clown,3.000000,0.000077,0.000727,1.143641
association convention,3.000000,0.000077,0.000727,6.887045
know clown,21.000000,0.000537,0.004046,1.143641
know creepy,7.000000,0.000179,0.001545,2.211882
know people,6.000000,0.000154,0.001348,1.563121
know theres,4.000000,0.000102,0.000940,3.230721
know report,5.000000,0.000128,0.001147,1.080932
know president,3.000000,0.000077,0.000727,4.024844
know safety,4.000000,0.000102,0.000940,3.247815
know community,4.000000,0.000102,0.000940,3.416438
know seriously,4.000000,0.000102,0.000940,3.376433
know someone,3.000000,0.000077,0.000727,2.357137
know prank,7.000000,0.000179,0.001545,4.312526
know threats,3.000000,0.000077,0.000727,1.873082
know briefed,3.000000,0.000077,0.000727,5.411138
know perceived,3.000000,0.000077,0.000727,5.411138
know prudently,3.000000,0.000077,0.000727,5.634282
creepy clown,249.000000,0.006371,0.032213,2.471439
creepy people,15.000000,0.000384,0.003019,1.334279
creepy person,3.000000,0.000077,0.000727,1.071423
creepy media,5.000000,0.000128,0.001147,1.286403
creepy recent,5.000000,0.000128,0.001147,2.068782
creepy uk,3.000000,0.000077,0.000727,2.784402
creepy report,25.000000,0.000640,0.004705,1.545237
creepy video,3.000000,0.000077,0.000727,2.211882
creepy nothing,3.000000,0.000077,0.000727,2.211882
creepy police,6.000000,0.000154,0.001348,0.029005
creepy greenville,3.000000,0.000077,0.000727,0.763456
creepy months,6.000000,0.000154,0.001348,2.784402
creepy spotted,5.000000,0.000128,0.001147,2.602080
creepy facebook,3.000000,0.000077,0.000727,1.468725
creepy carolina,6.000000,0.000154,0.001348,1.557956
creepy incidents,3.000000,0.000077,0.000727,1.716561
creepy sightings,48.000000,0.001228,0.008232,2.921185
creepy woods,5.000000,0.000128,0.001147,0.948190
creepy children,3.000000,0.000077,0.000727,0.258673
creepy found,6.000000,0.000154,0.001348,2.174142
creepy lure,4.000000,0.000102,0.000940,1.518735
creepy white,3.000000,0.000077,0.000727,1.353655
creepy area,3.000000,0.000077,0.000727,1.023414
creepy south,8.000000,0.000205,0.001739,2.012086
creepy social,7.000000,0.000179,0.001545,1.725530
creepy characters,5.000000,0.000128,0.001147,3.341747
creepy august,5.000000,0.000128,0.001147,2.494449
creepy north,3.000000,0.000077,0.000727,1.480995
creepy scare,3.000000,0.000077,0.000727,1.764570
creepy began,3.000000,0.000077,0.000727,2.378937
creepy caused,4.000000,0.000102,0.000940,3.218687
creepy frenzy,3.000000,0.000077,0.000727,3.310495
creepy schools,3.000000,0.000077,0.000727,0.919617
creepy arrests,3.000000,0.000077,0.000727,2.474247
creepy country,12.000000,0.000307,0.002484,2.917933
creepy problem,3.000000,0.000077,0.000727,3.102855
creepy own,3.000000,0.000077,0.000727,2.879712
creepy panic,4.000000,0.000102,0.000940,2.579607
creepy killer,3.000000,0.000077,0.000727,2.025296
creepy threatening,3.000000,0.000077,0.000727,2.025296
creepy threats,12.000000,0.000307,0.002484,2.114244
creepy states,4.000000,0.000102,0.000940,2.035992
creepy epidemic,3.000000,0.000077,0.000727,3.102855
creepy sweeping,4.000000,0.000102,0.000940,3.524069
creepy nation,7.000000,0.000179,0.001545,3.257006
creepy hysteria,8.000000,0.000205,0.001739,2.486825
creepy craze,6.000000,0.000154,0.001348,2.905030
creepy halloween,3.000000,0.000077,0.000727,1.409536
creepy hoaxes,3.000000,0.000077,0.000727,2.349084
creepy popping,5.000000,0.000128,0.001147,4.189045
creepy phenomenon,5.000000,0.000128,0.001147,2.830922
creepy majority,3.000000,0.000077,0.000727,3.929534
creepy respondents,5.000000,0.000128,0.001147,4.999975
art form,8.000000,0.000205,0.001739,7.100619
form clown,6.000000,0.000154,0.001348,1.762680
bad clown,6.000000,0.000154,0.001348,1.223684
bad clowns,6.000000,0.000154,0.001348,4.827022
weve clown,3.000000,0.000077,0.000727,0.664068
weve miller,3.000000,0.000077,0.000727,5.714325
woman clown,39.000000,0.000998,0.006895,1.751751
woman person,4.000000,0.000102,0.000940,2.493308
woman called,4.000000,0.000102,0.000940,2.940621
woman report,21.000000,0.000537,0.004046,2.505087
woman man,12.000000,0.000307,0.002484,3.625257
woman wearing,4.000000,0.000102,0.000940,2.615198
woman dressed,14.000000,0.000358,0.002842,3.402598
woman police,8.000000,0.000205,0.001739,1.450891
woman woods,4.000000,0.000102,0.000940,1.859250
woman several,3.000000,0.000077,0.000727,2.578831
woman son,8.000000,0.000205,0.001739,4.464116
woman seeing,4.000000,0.000102,0.000940,2.979841
woman area,5.000000,0.000128,0.001147,2.668443
woman saw,9.000000,0.000230,0.001929,3.653912
woman red,3.000000,0.000077,0.000727,2.866513
woman deputy,4.000000,0.000102,0.000940,3.583757
woman described,4.000000,0.000102,0.000940,4.464116
woman local,3.000000,0.000077,0.000727,2.719188
woman identified,3.000000,0.000077,0.000727,4.301597
woman students,3.000000,0.000077,0.000727,2.222156
woman attacked,11.000000,0.000281,0.002301,5.364491
woman male,5.000000,0.000128,0.001147,5.441031
woman threat,3.000000,0.000077,0.000727,2.532310
large clown,4.000000,0.000102,0.000940,0.664068
large report,4.000000,0.000102,0.000940,2.036443
large children,3.000000,0.000077,0.000727,2.582460
large nose,3.000000,0.000077,0.000727,4.643883
large amounts,14.000000,0.000358,0.002842,7.100619
large money,12.000000,0.000307,0.002484,6.218230
hotel stare,3.000000,0.000077,0.000727,9.334211
conference clown,3.000000,0.000077,0.000727,1.511366
conference house,3.000000,0.000077,0.000727,4.879864
conference white,3.000000,0.000077,0.000727,4.812423
along road,3.000000,0.000077,0.000727,5.527549
need clown,6.000000,0.000154,0.001348,1.034442
need know,5.000000,0.000128,0.001147,4.164106
dozens clown,7.000000,0.000179,0.001545,2.070982
dozens report,4.000000,0.000102,0.000940,2.883741
dozens sightings,3.000000,0.000077,0.000727,3.319681
participants clown,7.000000,0.000179,0.001545,2.157993
participants full,6.000000,0.000154,0.001348,6.392701
participants masks,5.000000,0.000128,0.001147,5.501232
participants wear,6.000000,0.000154,0.001348,6.882249
participants encouraged,5.000000,0.000128,0.001147,8.034928
great clown,6.000000,0.000154,0.001348,2.099153
great scare,3.000000,0.000077,0.000727,5.117977
big clown,4.000000,0.000102,0.000940,0.700436
big shoes,3.000000,0.000077,0.000727,5.191077
big part,3.000000,0.000077,0.000727,4.406958
following clown,3.000000,0.000077,0.000727,0.489715
following message,3.000000,0.000077,0.000727,4.729041
following report,6.000000,0.000154,0.001348,2.555237
following threats,4.000000,0.000102,0.000940,3.452748
group clown,18.000000,0.000461,0.003539,1.916831
group people,4.000000,0.000102,0.000940,2.084996
group children,5.000000,0.000128,0.001147,2.841971
small clown,4.000000,0.000102,0.000940,1.511366
dozen clown,3.000000,0.000077,0.000727,0.818219
dozen people,3.000000,0.000077,0.000727,2.490461
dozen cities,3.000000,0.000077,0.000727,6.243169
dozen states,4.000000,0.000102,0.000940,4.801612
people clown,173.000000,0.004427,0.023993,1.612667
people know,6.000000,0.000154,0.001348,1.563121
people creepy,12.000000,0.000307,0.002484,1.111136
people woman,3.000000,0.000077,0.000727,0.859045
people smile,5.000000,0.000128,0.001147,3.119070
people costume,3.000000,0.000077,0.000727,1.303296
people clowns,3.000000,0.000077,0.000727,1.161325
people running,4.000000,0.000102,0.000940,2.113167
people funny,3.000000,0.000077,0.000727,1.825485
people face,9.000000,0.000230,0.001929,2.202779
people called,9.000000,0.000230,0.001929,2.122737
people posing,5.000000,0.000128,0.001147,3.589074
people media,7.000000,0.000179,0.001545,1.128265
people part,4.000000,0.000102,0.000940,1.839874
people report,21.000000,0.000537,0.004046,0.876273
people might,5.000000,0.000128,0.001147,2.365298
people kids,4.000000,0.000102,0.000940,0.816485
people used,3.000000,0.000077,0.000727,2.289791
people scary,7.000000,0.000179,0.001545,1.491933
people call,3.000000,0.000077,0.000727,1.076768
people laugh,22.000000,0.000563,0.004212,3.762345
people such,4.000000,0.000102,0.000940,1.930846
people good,3.000000,0.000077,0.000727,1.468810
people front,3.000000,0.000077,0.000727,2.547620
people looking,3.000000,0.000077,0.000727,2.048629
people wearing,11.000000,0.000281,0.002301,1.997985
people costumes,17.000000,0.000435,0.003367,2.972299
people something,4.000000,0.000102,0.000940,1.608072
people love,3.000000,0.000077,0.000727,3.301392
people manner,3.000000,0.000077,0.000727,3.078248
people having,4.000000,0.000102,0.000940,2.778143
people dressing,14.000000,0.000358,0.002842,3.092637
people makeup,4.000000,0.000102,0.000940,1.861853
people see,7.000000,0.000179,0.001545,1.833682
people living,3.000000,0.000077,0.000727,2.608244
people false,5.000000,0.000128,0.001147,2.559454
people likely,5.000000,0.000128,0.001147,3.119070
people dressed,43.000000,0.001100,0.007495,2.895926
people causing,3.000000,0.000077,0.000727,2.672783
people police,12.000000,0.000307,0.002484,0.227542
