Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
responsible threats,3.000000,0.000108,0.000986,5.283695
performance art,3.000000,0.000108,0.000986,7.452748
previous reports,3.000000,0.000108,0.000986,4.528052
contacted clown,4.000000,0.000144,0.001273,3.441979
receive reports,3.000000,0.000108,0.000986,4.815734
receive multiple,3.000000,0.000108,0.000986,7.019112
lurking woods,8.000000,0.000288,0.002347,4.376589
lurking outside,5.000000,0.000180,0.001552,5.447030
claiming clowns,4.000000,0.000144,0.001273,3.495513
claiming lure,4.000000,0.000144,0.001273,5.748650
fueled social,3.000000,0.000108,0.000986,5.081170
fueled media,4.000000,0.000144,0.001273,5.261494
speculation sightings,3.000000,0.000108,0.000986,5.242905
pennywise clown,4.000000,0.000144,0.001273,1.937902
pennywise stephen,5.000000,0.000180,0.001552,5.639088
pennywise kings,3.000000,0.000108,0.000986,5.920500
zombies called,3.000000,0.000108,0.000986,5.517095
zombies movie,3.000000,0.000108,0.000986,6.480888
zombies film,3.000000,0.000108,0.000986,6.759601
tells people,5.000000,0.000180,0.001552,3.993282
brandishing weapon,3.000000,0.000108,0.000986,7.740430
crime police,3.000000,0.000108,0.000986,2.432163
crime county,3.000000,0.000108,0.000986,3.943337
crime alert,3.000000,0.000108,0.000986,6.220605
crime berks,3.000000,0.000108,0.000986,7.894581
breaking news,3.000000,0.000108,0.000986,5.989162
air conditioning,3.000000,0.000108,0.000986,8.160284
followed reports,3.000000,0.000108,0.000986,3.899443
carrying black,3.000000,0.000108,0.000986,5.572193
carrying weapons,3.000000,0.000108,0.000986,6.616738
carrying balloons,3.000000,0.000108,0.000986,6.727964
fib house,3.000000,0.000108,0.000986,6.586248
fib talk,3.000000,0.000108,0.000986,7.963574
flier event,5.000000,0.000180,0.001552,7.587096
cheer people,14.000000,0.000504,0.003826,4.771587
cheer laugh,14.000000,0.000504,0.003826,7.260274
cheer kiddies,14.000000,0.000504,0.003826,8.405407
whats wrong,3.000000,0.000108,0.000986,7.121391
comment police,3.000000,0.000108,0.000986,2.614484
reality game,4.000000,0.000144,0.001273,7.894581
supposedly spotted,3.000000,0.000108,0.000986,6.412976
taken seriously,3.000000,0.000108,0.000986,4.740422
taken custody,3.000000,0.000108,0.000986,6.991713
play flute,5.000000,0.000180,0.001552,7.188189
five clown,4.000000,0.000144,0.001273,1.975642
five juveniles,3.000000,0.000108,0.000986,6.651388
five minutes,4.000000,0.000144,0.001273,6.245922
five evil,3.000000,0.000108,0.000986,5.224271
begins clown,4.000000,0.000144,0.001273,3.154297
begins horror,4.000000,0.000144,0.001273,6.913752
begins based,4.000000,0.000144,0.001273,8.117725
based horror,4.000000,0.000144,0.001273,6.508287
based movie,4.000000,0.000144,0.001273,6.586248
based remake,4.000000,0.000144,0.001273,7.894581
palm police,3.000000,0.000108,0.000986,4.041601
palm bay,5.000000,0.000180,0.001552,7.894581
machetewielding clown,3.000000,0.000108,0.000986,3.847445
pottsville police,3.000000,0.000108,0.000986,3.887450
pickup truck,4.000000,0.000144,0.001273,7.845791
teens clown,4.000000,0.000144,0.001273,2.594682
teens wearing,3.000000,0.000108,0.000986,4.993159
alert county,3.000000,0.000108,0.000986,4.571946
alert berks,3.000000,0.000108,0.000986,8.523190
terrorist threat,5.000000,0.000180,0.001552,6.102822
terrorist threats,3.000000,0.000108,0.000986,4.927020
donning clown,3.000000,0.000108,0.000986,3.847445
throughout country,3.000000,0.000108,0.000986,5.589776
small town,4.000000,0.000144,0.001273,5.725527
phantom clown,10.000000,0.000360,0.002854,3.585080
phantom theory,5.000000,0.000180,0.001552,8.143042
cryptozoologist loren,3.000000,0.000108,0.000986,9.175515
cryptozoologist coleman,3.000000,0.000108,0.000986,9.175515
cryptozoologist studies,4.000000,0.000144,0.001273,8.433578
loren coleman,5.000000,0.000180,0.001552,9.686340
loren studies,4.000000,0.000144,0.001273,8.433578
coleman studies,4.000000,0.000144,0.001273,8.433578
kansas city,3.000000,0.000108,0.000986,6.872930
omaha schools,3.000000,0.000108,0.000986,5.193220
omaha police,3.000000,0.000108,0.000986,3.636135
primal children,4.000000,0.000144,0.001273,5.608803
primal dread,4.000000,0.000144,0.001273,9.686340
primal experience,3.000000,0.000108,0.000986,9.062186
dread children,4.000000,0.000144,0.001273,5.385659
dread presence,3.000000,0.000108,0.000986,8.220003
dread experience,4.000000,0.000144,0.001273,9.126725
experience presence,4.000000,0.000144,0.001273,8.171213
serial killer,10.000000,0.000360,0.002854,7.424577
serial john,8.000000,0.000288,0.002347,7.937141
serial wayne,8.000000,0.000288,0.002347,8.433578
john wayne,13.000000,0.000468,0.003587,8.086176
john gacy,12.000000,0.000432,0.003346,7.811977
wayne clown,4.000000,0.000144,0.001273,2.594682
wayne gacy,12.000000,0.000432,0.003346,8.308414
gacy clown,3.000000,0.000108,0.000986,2.112843
pogo clown,3.000000,0.000108,0.000986,3.847445
connection clown,7.000000,0.000252,0.002088,3.020766
connection threat,4.000000,0.000144,0.001273,5.409674
connection between,4.000000,0.000144,0.001273,6.383124
connection robberies,3.000000,0.000108,0.000986,7.136895
novel clown,3.000000,0.000108,0.000986,2.307000
novel featuring,3.000000,0.000108,0.000986,7.675892
featuring clown,4.000000,0.000144,0.001273,3.154297
love clowns,3.000000,0.000108,0.000986,3.102470
remake stephen,4.000000,0.000144,0.001273,6.409196
university clowns,3.000000,0.000108,0.000986,1.767469
bring clown,3.000000,0.000108,0.000986,2.001618
likely clowns,4.000000,0.000144,0.001273,2.859524
philadelphia police,3.000000,0.000108,0.000986,3.530775
philadelphia girl,3.000000,0.000108,0.000986,6.179783
independent school,3.000000,0.000108,0.000986,4.689579
security clown,3.000000,0.000108,0.000986,1.650220
secretary josh,6.000000,0.000216,0.001823,8.993193
secretary earnest,6.000000,0.000216,0.001823,8.810872
josh earnest,7.000000,0.000252,0.002088,8.454197
earnest president,5.000000,0.000180,0.001552,7.424577
briefed situation,3.000000,0.000108,0.000986,6.795969
carefully know,3.000000,0.000108,0.000986,6.066454
carefully thoroughly,4.000000,0.000144,0.001273,9.686340
carefully review,4.000000,0.000144,0.001273,9.504019
thoroughly know,3.000000,0.000108,0.000986,5.843310
thoroughly review,5.000000,0.000180,0.001552,9.504019
thoroughly perceived,5.000000,0.000180,0.001552,9.686340
review threats,5.000000,0.000180,0.001552,5.948671
review know,3.000000,0.000108,0.000986,5.660989
review perceived,5.000000,0.000180,0.001552,9.504019
perceived threats,5.000000,0.000180,0.001552,6.130992
perceived safety,5.000000,0.000180,0.001552,7.201434
perceived community,5.000000,0.000180,0.001552,7.363953
heres know,3.000000,0.000108,0.000986,5.150163
west georgia,4.000000,0.000144,0.001273,6.913752
account called,3.000000,0.000108,0.000986,4.875241
false reports,14.000000,0.000504,0.003826,4.746741
false clown,5.000000,0.000180,0.001552,2.055685
false clowns,3.000000,0.000108,0.000986,2.003858
false report,3.000000,0.000108,0.000986,4.087919
lagrange police,5.000000,0.000180,0.001552,4.041601
troup county,3.000000,0.000108,0.000986,5.958240
created people,4.000000,0.000144,0.001273,3.575982
created twitter,4.000000,0.000144,0.001273,5.936836
created storm,4.000000,0.000144,0.001273,8.057100
abduct children,8.000000,0.000288,0.002347,5.385659
deleted children,3.000000,0.000108,0.000986,3.999365
deleted months,14.000000,0.000504,0.003826,5.581339
deleted points,6.000000,0.000216,0.001823,5.143046
miss bustier,4.000000,0.000144,0.001273,8.492418
hampton police,4.000000,0.000144,0.001273,3.481985
hampton va,3.000000,0.000108,0.000986,7.963574
fort worth,7.000000,0.000252,0.002088,8.764352
sheriff clown,3.000000,0.000108,0.000986,2.307000
donald trump,4.000000,0.000144,0.001273,8.538938
injuries reported,4.000000,0.000144,0.001273,5.004209
victoria derbyshire,3.000000,0.000108,0.000986,9.686340
surrounding clowns,3.000000,0.000108,0.000986,3.613296
head teachers,3.000000,0.000108,0.000986,5.371523
head desk,3.000000,0.000108,0.000986,5.754515
fatally stabbed,5.000000,0.000180,0.001552,8.916232
oct likes,3.000000,0.000108,0.000986,6.459496
oct retweets,5.000000,0.000180,0.001552,7.211484
explosives bank,3.000000,0.000108,0.000986,9.909484
credible clown,3.000000,0.000108,0.000986,1.768003
credible threat,6.000000,0.000216,0.001823,5.409674
credible threats,6.000000,0.000216,0.001823,4.744698
sound stupid,3.000000,0.000108,0.000986,6.405429
dozens clown,3.000000,0.000108,0.000986,2.381107
dozens reported,3.000000,0.000108,0.000986,4.454163
internet clowns,3.000000,0.000108,0.000986,2.460616
internet people,3.000000,0.000108,0.000986,3.177075
escambia county,3.000000,0.000108,0.000986,5.958240
flomo klown,8.000000,0.000288,0.002347,8.251256
flomaton school,5.000000,0.000180,0.001552,4.661408
flomaton high,3.000000,0.000108,0.000986,5.565679
flomaton alabama,4.000000,0.000144,0.001273,6.533604
theyve clowns,3.000000,0.000108,0.000986,2.920149
theyve received,3.000000,0.000108,0.000986,5.246045
comments months,8.000000,0.000288,0.002347,4.362477
comments points,13.000000,0.000468,0.003587,5.256990
comments reply,5.000000,0.000180,0.001552,6.898863
comments load,4.000000,0.000144,0.001273,6.424405
comments replies,13.000000,0.000468,0.003587,7.603060
campaign movie,3.000000,0.000108,0.000986,6.075423
murderous clown,4.000000,0.000144,0.001273,3.154297
likes reply,3.000000,0.000108,0.000986,7.116276
likes retweet,3.000000,0.000108,0.000986,7.809423
roaming night,3.000000,0.000108,0.000986,5.514007
roaming streets,3.000000,0.000108,0.000986,6.951973
morgan police,3.000000,0.000108,0.000986,3.887450
morgan county,3.000000,0.000108,0.000986,5.398625
morgan department,3.000000,0.000108,0.000986,5.884132
morgan city,3.000000,0.000108,0.000986,6.536458
store halloween,4.000000,0.000144,0.001273,5.478667
covington police,3.000000,0.000108,0.000986,4.734748
great clown,5.000000,0.000180,0.001552,2.365840
great scare,3.000000,0.000108,0.000986,5.144465
hate clowns,4.000000,0.000144,0.001273,3.390152
filed police,4.000000,0.000144,0.001273,3.412992
filed report,7.000000,0.000252,0.002088,5.628364
pranksters clowns,4.000000,0.000144,0.001273,2.748299
pranksters dressing,3.000000,0.000108,0.000986,5.498708
sense clowns,3.000000,0.000108,0.000986,2.632467
parking lot,4.000000,0.000144,0.001273,7.129113
posing clown,3.000000,0.000108,0.000986,2.643472
posing media,3.000000,0.000108,0.000986,4.973812
posing clowns,6.000000,0.000216,0.001823,3.795618
bigfoot loch,3.000000,0.000108,0.000986,10.197166
bigfoot ness,3.000000,0.000108,0.000986,10.197166
bigfoot monster,3.000000,0.000108,0.000986,8.587728
loch ness,3.000000,0.000108,0.000986,10.197166
loch monster,3.000000,0.000108,0.000986,8.587728
ness monster,3.000000,0.000108,0.000986,8.587728
global warming,3.000000,0.000108,0.000986,9.909484
nobody clown,5.000000,0.000180,0.001552,2.623669
nobody knows,4.000000,0.000144,0.001273,7.283910
teenager fatally,4.000000,0.000144,0.001273,8.251256
teenager stabbed,4.000000,0.000144,0.001273,7.845791
makes clowns,3.000000,0.000108,0.000986,2.360533
makes scary,3.000000,0.000108,0.000986,4.570745
mass people,4.000000,0.000144,0.001273,3.464757
mass hysteria,12.000000,0.000432,0.003346,6.405429
mass shootings,3.000000,0.000108,0.000986,7.658192
wanted something,3.000000,0.000108,0.000986,3.890283
wanted see,4.000000,0.000144,0.001273,3.876098
wanted closer,3.000000,0.000108,0.000986,5.771654
robert stettner,3.000000,0.000108,0.000986,8.656721
danger hoax,3.000000,0.000108,0.000986,6.347019
psychology clowns,3.000000,0.000108,0.000986,3.102470
create dangerous,3.000000,0.000108,0.000986,6.982745
create situation,3.000000,0.000108,0.000986,6.459496
feeling creeped,3.000000,0.000108,0.000986,7.452748
feeling threatened,5.000000,0.000180,0.001552,7.270427
common sense,3.000000,0.000108,0.000986,7.223907
outer space,3.000000,0.000108,0.000986,9.349868
professor university,3.000000,0.000108,0.000986,6.677363
professor psychology,3.000000,0.000108,0.000986,8.012364
killers flier,5.000000,0.000180,0.001552,8.022414
killers event,5.000000,0.000180,0.001552,7.674108
study creepiness,3.000000,0.000108,0.000986,7.606899
phobia clowns,8.000000,0.000288,0.002347,3.900978
phobia kind,4.000000,0.000144,0.001273,6.613647
coulrophobia clowns,7.000000,0.000252,0.002088,3.361982
coulrophobia fear,7.000000,0.000252,0.002088,5.786969
mean hoax,4.000000,0.000144,0.001273,5.573829
legitimate clowns,3.000000,0.000108,0.000986,3.102470
ronald community,3.000000,0.000108,0.000986,5.243689
ronald mcdonald,8.000000,0.000288,0.002347,7.853759
ronald mcdonalds,5.000000,0.000180,0.001552,6.978290
ronald participation,3.000000,0.000108,0.000986,8.076903
insane clown,7.000000,0.000252,0.002088,3.713913
insane posse,6.000000,0.000216,0.001823,9.216337
wore trench,3.000000,0.000108,0.000986,7.526856
wore coats,3.000000,0.000108,0.000986,8.037682
gestured book,3.000000,0.000108,0.000986,8.012364
good clowns,4.000000,0.000144,0.001273,1.238390
good people,18.000000,0.000648,0.004756,3.458926
good fun,3.000000,0.000108,0.000986,4.048223
good cheer,14.000000,0.000504,0.003826,6.590117
good idea,6.000000,0.000216,0.001823,5.199203
good kiddies,14.000000,0.000504,0.003826,6.841431
chain halloween,4.000000,0.000144,0.001273,6.325965
jester king,3.000000,0.000108,0.000986,5.447415
physical characteristics,3.000000,0.000108,0.000986,9.216337
kiser ringling,4.000000,0.000144,0.001273,8.897883
smear faces,4.000000,0.000144,0.001273,8.300046
smear ashes,4.000000,0.000144,0.001273,9.909484
ashes faces,4.000000,0.000144,0.001273,8.300046
rest day,4.000000,0.000144,0.001273,5.432147
profile clown,4.000000,0.000144,0.001273,2.594682
profile picture,6.000000,0.000216,0.001823,6.864962
profile account,4.000000,0.000144,0.001273,7.098576
profile settings,4.000000,0.000144,0.001273,8.656721
best friend,3.000000,0.000108,0.000986,6.307616
decades clown,3.000000,0.000108,0.000986,3.000147
result social,3.000000,0.000108,0.000986,5.081170
urban legends,10.000000,0.000360,0.002854,8.492418
urban legend,3.000000,0.000108,0.000986,8.076903
makayla smith,3.000000,0.000108,0.000986,9.349868
terroristic threat,4.000000,0.000144,0.001273,5.879678
terroristic threats,3.000000,0.000108,0.000986,4.927020
terroristic threatening,3.000000,0.000108,0.000986,6.179783
banned schools,3.000000,0.000108,0.000986,4.751387
banned clown,4.000000,0.000144,0.001273,2.594682
banned costumes,4.000000,0.000144,0.001273,5.853361
meanwhile police,4.000000,0.000144,0.001273,3.556093
americas clown,3.000000,0.000108,0.000986,3.000147
idea clown,3.000000,0.000108,0.000986,1.512070
idea clowns,5.000000,0.000180,0.001552,2.481894
rose school,3.000000,0.000108,0.000986,3.802276
rose juleka,4.000000,0.000144,0.001273,8.057100
targeted threats,3.000000,0.000108,0.000986,4.927020
suddenly clown,4.000000,0.000144,0.001273,2.748832
suddenly sightings,4.000000,0.000144,0.001273,4.431975
suddenly rash,4.000000,0.000144,0.001273,6.864962
malevolent clowns,3.000000,0.000108,0.000986,3.613296
chicago area,3.000000,0.000108,0.000986,4.811143
eerie clown,3.000000,0.000108,0.000986,3.154297
agree clown,3.000000,0.000108,0.000986,2.643472
sign profile,4.000000,0.000144,0.001273,7.478066
laughing matter,11.000000,0.000396,0.003102,6.690608
late night,3.000000,0.000108,0.000986,4.092621
late august,4.000000,0.000144,0.001273,5.271726
late sunday,3.000000,0.000108,0.000986,5.891601
bozo clown,4.000000,0.000144,0.001273,3.441979
bunch clowns,5.000000,0.000180,0.001552,3.613296
fight clown,4.000000,0.000144,0.001273,2.668790
count kill,3.000000,0.000108,0.000986,7.350966
count threatening,3.000000,0.000108,0.000986,6.872930
count electronic,3.000000,0.000108,0.000986,9.398658
electronic message,4.000000,0.000144,0.001273,7.658192
mcdonalds clown,3.000000,0.000108,0.000986,2.238007
mcdonalds community,3.000000,0.000108,0.000986,5.754515
mcdonalds events,3.000000,0.000108,0.000986,6.508287
mcdonalds participation,3.000000,0.000108,0.000986,8.587728
thoughtful respect,3.000000,0.000108,0.000986,9.398658
thoughtful ronald,4.000000,0.000144,0.001273,8.076903
thoughtful mcdonalds,4.000000,0.000144,0.001273,8.587728
participation community,3.000000,0.000108,0.000986,7.363953
participation events,3.000000,0.000108,0.000986,8.117725
climate clown,3.000000,0.000108,0.000986,3.154297
climate sightings,3.000000,0.000108,0.000986,4.837440
climate change,3.000000,0.000108,0.000986,8.037682
climate communities,3.000000,0.000108,0.000986,7.894581
los county,3.000000,0.000108,0.000986,5.398625
los sheriffs,3.000000,0.000108,0.000986,6.091772
los angeles,7.000000,0.000252,0.002088,9.349868
angeles county,3.000000,0.000108,0.000986,5.398625
angeles sheriffs,3.000000,0.000108,0.000986,6.091772
angeles department,3.000000,0.000108,0.000986,5.884132
robberies people,3.000000,0.000108,0.000986,3.636607
east south,3.000000,0.000108,0.000986,5.128961
east halls,3.000000,0.000108,0.000986,8.387058
mcduffie county,4.000000,0.000144,0.001273,6.245922
highway patrol,4.000000,0.000144,0.001273,8.171213
highway september,3.000000,0.000108,0.000986,6.922120
highway tnhighwaypatrol,3.000000,0.000108,0.000986,9.349868
