Number of pairs,28825.000000
Number of unique pairs,4916
Average pair frequency,5.863507
Pair entropy,8.096612

Pair,Frequency,Proportion,Entropy Term,Mutual Information
pogo clowns,3.000000,0.000104,0.000954,3.323523
connection clowns,8.000000,0.000278,0.002273,2.630375
connection threat,4.000000,0.000139,0.001233,5.373006
connection between,4.000000,0.000139,0.001233,6.346455
connection robberies,3.000000,0.000104,0.000954,7.100227
novel clowns,3.000000,0.000104,0.000954,1.783077
novel featuring,3.000000,0.000104,0.000954,7.639223
featuring clowns,5.000000,0.000173,0.001502,2.853519
love clowns,3.000000,0.000104,0.000954,2.119550
remake stephen,4.000000,0.000139,0.001233,6.372527
university clowns,4.000000,0.000139,0.001233,1.072231
bring clowns,4.000000,0.000139,0.001233,1.765378
likely clowns,6.000000,0.000208,0.001765,2.282069
philadelphia police,3.000000,0.000104,0.000954,3.494106
philadelphia girl,3.000000,0.000104,0.000954,6.143114
independent school,3.000000,0.000104,0.000954,4.652910
security clowns,3.000000,0.000104,0.000954,1.126298
secretary josh,6.000000,0.000208,0.001765,8.956525
secretary earnest,6.000000,0.000208,0.001765,8.774203
josh earnest,7.000000,0.000243,0.002021,8.417528
earnest president,5.000000,0.000173,0.001502,7.387909
briefed situation,3.000000,0.000104,0.000954,6.759300
carefully know,3.000000,0.000104,0.000954,6.029785
carefully thoroughly,4.000000,0.000139,0.001233,9.649672
carefully review,4.000000,0.000139,0.001233,9.467350
thoroughly know,3.000000,0.000104,0.000954,5.806642
thoroughly review,5.000000,0.000173,0.001502,9.467350
thoroughly perceived,5.000000,0.000173,0.001502,9.649672
review threats,5.000000,0.000173,0.001502,5.912002
review know,3.000000,0.000104,0.000954,5.624320
review perceived,5.000000,0.000173,0.001502,9.467350
perceived threats,5.000000,0.000173,0.001502,6.094324
perceived safety,5.000000,0.000173,0.001502,7.164765
perceived community,5.000000,0.000173,0.001502,7.327284
heres know,3.000000,0.000104,0.000954,5.113495
west georgia,4.000000,0.000139,0.001233,6.877083
account called,3.000000,0.000104,0.000954,4.838572
false reports,14.000000,0.000486,0.003706,4.710072
false clowns,8.000000,0.000278,0.002273,2.001767
false report,3.000000,0.000104,0.000954,4.051250
lagrange police,5.000000,0.000173,0.001502,4.004932
lock clowns,3.000000,0.000104,0.000954,2.119550
troup county,3.000000,0.000104,0.000954,5.921572
created people,4.000000,0.000139,0.001233,3.539314
created twitter,4.000000,0.000139,0.001233,5.900168
created storm,4.000000,0.000139,0.001233,8.020431
abduct children,8.000000,0.000278,0.002273,5.348991
deleted children,3.000000,0.000104,0.000954,3.962697
deleted months,14.000000,0.000486,0.003706,5.544670
deleted points,6.000000,0.000208,0.001765,5.106377
miss bustier,4.000000,0.000139,0.001233,8.455750
hampton police,4.000000,0.000139,0.001233,3.445316
hampton va,3.000000,0.000104,0.000954,7.926905
fort worth,7.000000,0.000243,0.002021,8.727683
sheriff clowns,4.000000,0.000139,0.001233,2.070760
donald trump,4.000000,0.000139,0.001233,8.502270
injuries reported,4.000000,0.000139,0.001233,4.967541
victoria derbyshire,3.000000,0.000104,0.000954,9.649672
surrounding clowns,3.000000,0.000104,0.000954,2.630375
head teachers,3.000000,0.000104,0.000954,5.334854
head desk,3.000000,0.000104,0.000954,5.717846
fatally stabbed,5.000000,0.000173,0.001502,8.879564
oct likes,3.000000,0.000104,0.000954,6.422828
oct retweets,5.000000,0.000173,0.001502,7.174816
explosives bank,3.000000,0.000104,0.000954,9.872816
credible clowns,3.000000,0.000104,0.000954,1.244081
credible threat,6.000000,0.000208,0.001765,5.373006
credible threats,6.000000,0.000208,0.001765,4.708030
topics clowns,3.000000,0.000104,0.000954,2.630375
sound stupid,3.000000,0.000104,0.000954,6.368761
dozens clowns,4.000000,0.000139,0.001233,2.144868
dozens reported,3.000000,0.000104,0.000954,4.417494
internet clowns,3.000000,0.000104,0.000954,1.477696
internet people,3.000000,0.000104,0.000954,3.140406
escambia county,3.000000,0.000104,0.000954,5.921572
flomo klown,8.000000,0.000278,0.002273,8.214587
flomaton school,5.000000,0.000173,0.001502,4.624739
flomaton high,3.000000,0.000104,0.000954,5.529010
flomaton alabama,4.000000,0.000139,0.001233,6.496936
theyve clowns,5.000000,0.000173,0.001502,2.448054
theyve received,3.000000,0.000104,0.000954,5.209376
comments months,8.000000,0.000278,0.002273,4.325809
comments points,13.000000,0.000451,0.003475,5.220321
comments reply,5.000000,0.000173,0.001502,6.862195
comments load,4.000000,0.000139,0.001233,6.387737
comments replies,13.000000,0.000451,0.003475,7.566392
bbc clowns,3.000000,0.000104,0.000954,2.630375
campaign movie,3.000000,0.000104,0.000954,6.038754
murderous clowns,5.000000,0.000173,0.001502,2.853519
likes reply,3.000000,0.000104,0.000954,7.079608
likes retweet,3.000000,0.000104,0.000954,7.772755
roaming night,3.000000,0.000104,0.000954,5.477338
roaming streets,3.000000,0.000104,0.000954,6.915305
morgan police,3.000000,0.000104,0.000954,3.850781
morgan county,3.000000,0.000104,0.000954,5.361956
morgan department,3.000000,0.000104,0.000954,5.847464
morgan city,3.000000,0.000104,0.000954,6.499789
store halloween,4.000000,0.000139,0.001233,5.441999
covington police,3.000000,0.000104,0.000954,4.698079
great clowns,5.000000,0.000173,0.001502,1.841918
great scare,3.000000,0.000104,0.000954,5.107797
hate clowns,5.000000,0.000173,0.001502,2.630375
filed police,4.000000,0.000139,0.001233,3.376323
filed report,7.000000,0.000243,0.002021,5.591695
pranksters clowns,6.000000,0.000208,0.001765,2.170843
pranksters dressing,3.000000,0.000104,0.000954,5.462040
sense clowns,3.000000,0.000104,0.000954,1.649546
parking lot,4.000000,0.000139,0.001233,7.092445
posing clowns,9.000000,0.000312,0.002520,3.218162
posing media,3.000000,0.000104,0.000954,4.937143
bigfoot loch,3.000000,0.000104,0.000954,10.160498
bigfoot ness,3.000000,0.000104,0.000954,10.160498
bigfoot monster,3.000000,0.000104,0.000954,8.551060
loch ness,3.000000,0.000104,0.000954,10.160498
loch monster,3.000000,0.000104,0.000954,8.551060
ness monster,3.000000,0.000104,0.000954,8.551060
deal clowns,4.000000,0.000139,0.001233,2.070760
global warming,3.000000,0.000104,0.000954,9.872816
nobody clowns,6.000000,0.000208,0.001765,2.282069
nobody knows,4.000000,0.000139,0.001233,7.247242
teenager fatally,4.000000,0.000139,0.001233,8.214587
teenager stabbed,4.000000,0.000139,0.001233,7.809122
makes clowns,5.000000,0.000173,0.001502,1.888438
makes scary,3.000000,0.000104,0.000954,4.534076
mass people,4.000000,0.000139,0.001233,3.428088
mass hysteria,12.000000,0.000416,0.003241,6.368761
mass shootings,3.000000,0.000104,0.000954,7.621524
wanted something,3.000000,0.000104,0.000954,3.853614
wanted see,4.000000,0.000139,0.001233,3.839430
wanted closer,3.000000,0.000104,0.000954,5.734986
robert stettner,3.000000,0.000104,0.000954,8.620053
danger hoax,3.000000,0.000104,0.000954,6.310350
psychology clowns,4.000000,0.000139,0.001233,2.407232
supposed clowns,4.000000,0.000139,0.001233,1.876604
create dangerous,3.000000,0.000104,0.000954,6.946076
create situation,3.000000,0.000104,0.000954,6.422828
feeling creeped,3.000000,0.000104,0.000954,7.416080
feeling threatened,5.000000,0.000173,0.001502,7.233758
common sense,3.000000,0.000104,0.000954,7.187238
outer space,3.000000,0.000104,0.000954,9.313200
professor university,3.000000,0.000104,0.000954,6.640695
professor psychology,3.000000,0.000104,0.000954,7.975696
context clowns,3.000000,0.000104,0.000954,2.630375
killers flier,5.000000,0.000173,0.001502,7.985746
killers event,5.000000,0.000173,0.001502,7.637439
study creepiness,3.000000,0.000104,0.000954,7.570230
phobia clowns,8.000000,0.000278,0.002273,2.918057
phobia kind,4.000000,0.000139,0.001233,6.576979
coulrophobia clowns,7.000000,0.000243,0.002021,2.379061
coulrophobia fear,7.000000,0.000243,0.002021,5.750300
mean hoax,4.000000,0.000139,0.001233,5.537160
legitimate clowns,3.000000,0.000104,0.000954,2.119550
ronald community,3.000000,0.000104,0.000954,5.207021
ronald mcdonald,8.000000,0.000278,0.002273,7.817091
ronald mcdonalds,5.000000,0.000173,0.001502,6.941622
ronald participation,3.000000,0.000104,0.000954,8.040234
insane clowns,7.000000,0.000243,0.002021,3.189991
insane posse,6.000000,0.000208,0.001765,9.179668
wore trench,3.000000,0.000104,0.000954,7.490188
wore coats,3.000000,0.000104,0.000954,8.001013
gestured book,3.000000,0.000104,0.000954,7.975696
good clowns,6.000000,0.000208,0.001765,0.660935
good people,18.000000,0.000624,0.004608,3.422257
good fun,3.000000,0.000104,0.000954,4.011555
good cheer,14.000000,0.000486,0.003706,6.553448
good idea,6.000000,0.000208,0.001765,5.162535
good kiddies,14.000000,0.000486,0.003706,6.804763
chain halloween,4.000000,0.000139,0.001233,6.289297
jester king,3.000000,0.000104,0.000954,5.410746
physical characteristics,3.000000,0.000104,0.000954,9.179668
kiser ringling,4.000000,0.000139,0.001233,8.861215
smear faces,4.000000,0.000139,0.001233,8.263378
smear ashes,4.000000,0.000139,0.001233,9.872816
ashes faces,4.000000,0.000139,0.001233,8.263378
rest day,4.000000,0.000139,0.001233,5.395479
profile clowns,5.000000,0.000173,0.001502,2.293903
profile picture,6.000000,0.000208,0.001765,6.828293
profile account,4.000000,0.000139,0.001233,7.061908
profile settings,4.000000,0.000139,0.001233,8.620053
best friend,3.000000,0.000104,0.000954,6.270947
particularly clowns,3.000000,0.000104,0.000954,2.024240
decades clowns,4.000000,0.000139,0.001233,2.763907
result social,3.000000,0.000104,0.000954,5.044502
urban legends,10.000000,0.000347,0.002764,8.455750
urban legend,3.000000,0.000104,0.000954,8.040234
makayla smith,3.000000,0.000104,0.000954,9.313200
terroristic threat,4.000000,0.000139,0.001233,5.843010
terroristic threats,3.000000,0.000104,0.000954,4.890351
terroristic threatening,3.000000,0.000104,0.000954,6.143114
banned schools,3.000000,0.000104,0.000954,4.714719
banned clowns,4.000000,0.000139,0.001233,2.070760
banned costumes,4.000000,0.000139,0.001233,5.816692
meanwhile police,4.000000,0.000139,0.001233,3.519424
americas clowns,3.000000,0.000104,0.000954,2.476225
idea clowns,8.000000,0.000278,0.002273,1.968977
rose school,3.000000,0.000104,0.000954,3.765607
rose juleka,4.000000,0.000139,0.001233,8.020431
targeted threats,3.000000,0.000104,0.000954,4.890351
suddenly clowns,4.000000,0.000139,0.001233,2.224910
suddenly sightings,4.000000,0.000139,0.001233,4.395307
suddenly rash,4.000000,0.000139,0.001233,6.828293
malevolent clowns,5.000000,0.000173,0.001502,3.141201
chicago area,3.000000,0.000104,0.000954,4.774475
eerie clowns,3.000000,0.000104,0.000954,2.630375
agree clowns,4.000000,0.000139,0.001233,2.407232
sign profile,4.000000,0.000139,0.001233,7.441398
jersey clowns,3.000000,0.000104,0.000954,1.649546
laughing matter,11.000000,0.000382,0.003004,6.653940
late night,3.000000,0.000104,0.000954,4.055952
late august,4.000000,0.000139,0.001233,5.235057
late sunday,3.000000,0.000104,0.000954,5.854932
tribune clowns,3.000000,0.000104,0.000954,2.476225
bozo clowns,4.000000,0.000139,0.001233,2.918057
bunch clowns,6.000000,0.000208,0.001765,2.812697
fight clowns,4.000000,0.000139,0.001233,2.144868
count kill,3.000000,0.000104,0.000954,7.314297
count threatening,3.000000,0.000104,0.000954,6.836261
count electronic,3.000000,0.000104,0.000954,9.361990
electronic message,4.000000,0.000139,0.001233,7.621524
mcdonalds clowns,3.000000,0.000104,0.000954,1.714085
mcdonalds community,3.000000,0.000104,0.000954,5.717846
mcdonalds events,3.000000,0.000104,0.000954,6.471618
mcdonalds participation,3.000000,0.000104,0.000954,8.551060
thoughtful respect,3.000000,0.000104,0.000954,9.361990
thoughtful ronald,4.000000,0.000139,0.001233,8.040234
thoughtful mcdonalds,4.000000,0.000139,0.001233,8.551060
participation community,3.000000,0.000104,0.000954,7.327284
participation events,3.000000,0.000104,0.000954,8.081056
climate clowns,3.000000,0.000104,0.000954,2.630375
climate sightings,3.000000,0.000104,0.000954,4.800772
climate change,3.000000,0.000104,0.000954,8.001013
climate communities,3.000000,0.000104,0.000954,7.857913
los county,3.000000,0.000104,0.000954,5.361956
los sheriffs,3.000000,0.000104,0.000954,6.055103
los angeles,7.000000,0.000243,0.002021,9.313200
angeles county,3.000000,0.000104,0.000954,5.361956
angeles sheriffs,3.000000,0.000104,0.000954,6.055103
angeles department,3.000000,0.000104,0.000954,5.847464
robberies people,3.000000,0.000104,0.000954,3.599939
east south,3.000000,0.000104,0.000954,5.092292
east halls,3.000000,0.000104,0.000954,8.350389
mcduffie county,4.000000,0.000139,0.001233,6.209254
highway patrol,4.000000,0.000139,0.001233,8.134545
highway september,3.000000,0.000104,0.000954,6.885452
highway tnhighwaypatrol,3.000000,0.000104,0.000954,9.313200
tn patrol,3.000000,0.000104,0.000954,8.183335
tn highway,3.000000,0.000104,0.000954,8.802374
tn tnhighwaypatrol,3.000000,0.000104,0.000954,9.649672
tnhighwaypatrol september,3.000000,0.000104,0.000954,7.732749
fbi clowns,4.000000,0.000139,0.001233,2.001767
fbi department,3.000000,0.000104,0.000954,5.085324
fbi security,5.000000,0.000173,0.001502,6.864661
fbi homeland,5.000000,0.000173,0.001502,8.551060
districts clowns,3.000000,0.000104,0.000954,1.857185
taco bell,6.000000,0.000208,0.001765,9.179668
bell dominos,3.000000,0.000104,0.000954,8.486521
prankster clowns,3.000000,0.000104,0.000954,2.630375
hopped truck,3.000000,0.000104,0.000954,8.332371
disorderly conduct,5.000000,0.000173,0.001502,8.861215
advise clowns,3.000000,0.000104,0.000954,3.035840
runs clowns,4.000000,0.000139,0.001233,3.100379
perform children,3.000000,0.000104,0.000954,4.878987
hunting clowns,4.000000,0.000139,0.001233,2.224910
fair clowns,5.000000,0.000173,0.001502,1.797466
fair lawn,5.000000,0.000173,0.001502,7.787143
fucking clowns,6.000000,0.000208,0.001765,1.618774
fucking popping,3.000000,0.000104,0.000954,6.296265
meet clowns,7.000000,0.000243,0.002021,2.784526
meet hug,7.000000,0.000243,0.002021,8.774203
radford clowns,6.000000,0.000208,0.001765,2.119550
radford bad,3.000000,0.000104,0.000954,5.751072
radford author,5.000000,0.000173,0.001502,7.675591
points school,6.000000,0.000208,0.001765,2.055526
points man,3.000000,0.000104,0.000954,2.052376
points clowns,9.000000,0.000312,0.002520,0.284305
points creepy,3.000000,0.000104,0.000954,1.391180
points people,10.000000,0.000347,0.002764,2.052376
points saw,4.000000,0.000139,0.001233,2.572680
points talking,4.000000,0.000139,0.001233,4.413230
points know,4.000000,0.000139,0.001233,2.467320
points video,4.000000,0.000139,0.001233,3.383611
points months,189.000000,0.006557,0.032963,5.618968
points hoax,4.000000,0.000139,0.001233,3.558815
points youre,4.000000,0.000139,0.001233,3.602300
points kid,3.000000,0.000104,0.000954,4.176841
points head,3.000000,0.000104,0.000954,3.189455
points mean,6.000000,0.000208,0.001765,4.556331
points banned,3.000000,0.000104,0.000954,4.482223
points suddenly,4.000000,0.000139,0.001233,4.924056
points dude,3.000000,0.000104,0.000954,4.125548
points coincidental,4.000000,0.000139,0.001233,6.022668
guys clowns,15.000000,0.000520,0.003935,2.535065
guys hysteria,7.000000,0.000243,0.002021,5.277696
guys cool,14.000000,0.000486,0.003706,6.935924
guys hysteriamost,7.000000,0.000243,0.002021,7.762602
waex months,3.000000,0.000104,0.000954,5.613663
shoot dressed,3.000000,0.000104,0.000954,4.103714
shoot clowns,5.000000,0.000173,0.001502,1.888438
shoot someone,4.000000,0.000139,0.001233,4.710533
baseball bat,4.000000,0.000139,0.001233,8.301599
baseball bats,3.000000,0.000104,0.000954,8.802374
killing clowns,3.000000,0.000104,0.000954,2.119550
lol months,4.000000,0.000139,0.001233,4.802733
lol point,3.000000,0.000104,0.000954,5.545377
messages clowns,3.000000,0.000104,0.000954,2.024240
welch wrote,3.000000,0.000104,0.000954,7.445067
unless something,3.000000,0.000104,0.000954,6.094324
eligmons months,3.000000,0.000104,0.000954,5.613663
participants clowns,6.000000,0.000208,0.001765,2.717387
participants wear,6.000000,0.000208,0.001765,7.434098
participants encouraged,5.000000,0.000173,0.001502,8.861215
cotton candy,3.000000,0.000104,0.000954,7.975696
priscilla mooseburger,3.000000,0.000104,0.000954,9.179668
brothers barnum,3.000000,0.000104,0.000954,8.620053
brothers bailey,3.000000,0.000104,0.000954,8.774203
tim curry,3.000000,0.000104,0.000954,9.061885
storm people,4.000000,0.000139,0.001233,4.580768
storm phobia,4.000000,0.000139,0.001233,8.368738
storm expressing,4.000000,0.000139,0.001233,9.467350
mention clowns,5.000000,0.000173,0.001502,2.853519
mention people,4.000000,0.000139,0.001233,4.293086
mention freaks,4.000000,0.000139,0.001233,9.179668
uk september,6.000000,0.000208,0.001765,6.433466
series clowns,4.000000,0.000139,0.001233,2.630375
thanks reading,8.000000,0.000278,0.002273,6.353835
thanks far,3.000000,0.000104,0.000954,5.277696
beating clowns,3.000000,0.000104,0.000954,2.812697
allowed clowns,3.000000,0.000104,0.000954,2.224910
hunt clowns,9.000000,0.000312,0.002520,2.630375
hunt alleged,3.000000,0.000104,0.000954,6.248475
majority clowns,4.000000,0.000139,0.001233,2.630375
henry called,3.000000,0.000104,0.000954,4.415715
henry kevin,3.000000,0.000104,0.000954,7.044516
gave smile,3.000000,0.000104,0.000954,6.066153
dude fucking,3.000000,0.000104,0.000954,5.865482
holy crap,3.000000,0.000104,0.000954,8.332371
alright heres,3.000000,0.000104,0.000954,7.059405
